"Area","Item","Element","Unit","Year","Year_Value","Flag"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1973",28888.7237,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1974",29186.5916,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1975",27784.1425,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1976",26384.8837,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1977",27492.7332,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1978",27631.0914,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1979",28396.5691,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1980",30076.4576,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1981",29608.8013,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1982",28408.8595,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1983",27473.544,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1984",27685.3046,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1985",27226.8821,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1986",26586.4455,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1987",25859.79,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1988",26500.4401,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1989",26547.0215,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1990",26157.1074,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1991",26927.6335,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1992",26980.8764,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1993",26881.7978,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1994",27281.4859,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1995",26978.0964,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1996",26475.0459,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1997",27496.6822,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1998",27596.6168,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","1999",26948.675,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2000",26971.1382,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2001",27044.9831,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2002",27074.2778,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2003",27219.9851,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2004",27156.7444,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2005",27365.4455,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2006",27631.2543,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2007",27940.5109,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2008",29348.0287,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2009",28377.1142,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2010",28313.4055,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2011",28692.1587,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2012",28682.9439,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2013",28321.3126,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2014",29042.7372,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2015",29336.4385,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2016",30047.7268,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2017",30569.6331,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2030",29097.0421,"A"
"United States of America","Manure Management","Emissions (CO2eq) from CH4","gigagrams","2050",29593.0741,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1961",14364.8779,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1962",14647.9404,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1963",14950.4585,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1964",15185.7362,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1965",15086.9098,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1966",14860.8751,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1967",14982.5292,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1968",14897.5962,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1969",14940.2878,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1970",15065.2528,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1971",15507.8273,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1972",15707.7075,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1973",15896.9097,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1974",16468.3988,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1975",16635.3663,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1976",16218.7768,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1977",15879.4187,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1978",15365.6221,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1979",15077.033,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1980",15323.618,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1981",15601.2628,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1982",15550.96,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1983",15427.622,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1984",15311.4185,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1985",15017.7045,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1986",14680.8182,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1987",14486.3401,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1988",14350.6738,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1989",14204.2821,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1990",14211.5221,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1991",14391.6433,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1992",14554.4907,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1993",14720.5463,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1994",14962.3642,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1995",15154.9462,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1996",15249.4369,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1997",15214.5832,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1998",15000.7902,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","1999",14861.4702,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2000",14848.6524,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2001",14817.929,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2002",14816.3485,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2003",14735.9153,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2004",14602.897,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2005",14638.9635,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2006",14855.8471,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2007",14931.4877,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2008",15072.2943,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2009",14666.8444,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2010",14611.456,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2011",14548.5591,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2012",14416.5025,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2013",14241.8198,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2014",14202.9922,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2015",14284.918,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2016",14631.8224,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2017",14842.5665,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2030",15868.6279,"A"
"United States of America","Manure Management","Emissions (CO2eq) from N2O","gigagrams","2050",16164.7152,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1961",46.3383,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1962",47.2514,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1963",48.2273,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1964",48.9862,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1965",48.6675,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1966",47.9383,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1967",48.3307,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1968",48.0568,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1969",48.1945,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1970",48.5976,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1971",50.0252,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1972",50.67,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1973",51.2804,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1974",53.1239,"A"
"United States of America","Manure Management","Emissions (N2O)","gigagrams","1975",53.6625,"A"
